code;syll_lang_swe;syll_lang_eng;content;goals_swe;goals_eng;eligibility;literature;exam_comments;req_for_grade;valid_from;equipment;instruction_lang;cycle;credits;title_swe;title_eng;grade_scale;department;examiner;n_exam_modules;n_course_subjects;ethics_keywords;n_rows;n_ilos;n_higher_grade_ilos;n_purpose_ilos;bloom_knowledge;bloom_comprehension;bloom_application;bloom_analysis;bloom_evaluation;bloom_synthesis;total_highest_bloom
AF2403;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbara byggnader;(Kjartan Gudmundsson);2;1;0;3;2;0;0;0;0;0;0;1;0;4
AF2404;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Byggnadsmaterial;(Magnus Wålinder);2;0;0;7;6;0;0;1;2;2;1;0;0;3
AF243X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Hållbara byggnader;(Folke Björk,Kjartan Gudmundsson);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AF2507;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbara byggnader;(Ivo Martinac);2;1;0;6;4;0;0;0;0;0;1;1;0;4
AF2508;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbara byggnader;(Ivo Martinac);2;1;0;2;0;0;0;0;0;0;0;0;0;-1
AF2511;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbara byggnader;(Ivo Martinac);2;1;0;7;5;0;0;0;0;2;1;1;0;4
AF2513;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbara byggnader;(Ivo Martinac);2;0;0;3;2;0;0;0;0;2;0;0;0;2
AF253X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Hållbara byggnader;(Ivo Martinac);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AF259X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Hållbara byggnader;(Johan Silfwerbrand,Wei Liu);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AF2602;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Jord- och bergmekanik;(Fredrik Johansson);3;1;0;8;7;0;0;0;2;3;2;0;0;3
AF2609;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Jord- och bergmekanik;(Stefan Larsson);2;1;0;8;7;0;0;0;2;4;0;0;0;2
AF2610;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Jord- och bergmekanik;(Fredrik Johansson);2;1;0;6;5;0;0;1;0;0;1;0;3;5
AF2611;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Jord- och bergmekanik;(Stefan Larsson);2;2;0;1;0;0;0;0;0;0;0;0;0;-1
AF263X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Jord- och bergmekanik;(Fredrik Johansson,Stefan Larsson);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AF270X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;15.0;1;1;PF;ABE/Ljusdesign;(Ute Besenecker);1;3;1;10;9;0;0;0;1;2;0;2;2;5
AF2720;swedish;english;1;1;0;1;0;1;0;0;0;Svenska;2;7.5;1;1;AF;ABE/Byggteknik och design;(Ahmad Reza Roozbeh);3;1;0;4;3;0;0;0;0;2;0;1;0;4
AF283X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Hållbarhet och miljöteknik;(Anders Wörman,Joakim Riml,Luigia Brandimarte,Zahra Kalantari);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AF2901;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Väg- och banteknik;(Nicole Kringos);2;1;0;14;12;0;0;0;3;3;1;1;0;4
AF2903;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Väg- och banteknik;(Denis Jelagin);2;1;0;11;10;0;0;0;4;0;0;0;0;1
AF2905;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Väg- och banteknik;(Nicole Kringos);2;0;0;7;6;0;0;0;3;1;0;1;1;5
AF293X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Väg- och banteknik;(Denis Jelagin,Nicole Kringos);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AG1107;swedish;NO_ENG_TEXT;1;1;0;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Urbana och regionala studier;(Tigran Haas);3;0;0;6;5;0;0;0;2;0;1;1;1;5
AG111X;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;15.0;1;1;PF;ABE/Urbana och regionala studier;(Anders Karlström,Hans Westlund,Jonathan Metzger,Karin Bradley,Maria Håkansson,Tigran Haas,Vania Ceccato);1;1;0;9;8;0;0;0;1;2;0;2;2;5
AG1137;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Urbana och regionala studier;(Maria Håkansson);3;2;0;7;6;0;0;0;4;1;1;0;0;3
AG1138;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Urbana och regionala studier;(Jonathan Metzger);3;0;0;9;8;0;0;0;2;1;2;2;1;5
AG1152;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Urbana och regionala studier;(Vania Ceccato);3;0;0;11;6;0;0;0;1;1;1;0;1;5
AG115V;swedish;NO_ENG_TEXT;1;1;0;1;0;1;1;0;0;Svenska;1;2.5;1;1;AF;ABE/Urbana och regionala studier;(Maria Håkansson);1;0;0;11;6;0;0;0;1;1;1;0;1;5
AG117V;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;1;6.0;1;1;AF;ABE/Urbana och regionala studier;(Karin Bradley);2;0;0;5;4;0;0;0;0;0;1;1;2;5
AG1314;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Geoinformatik;(Takeshi Shirabe);2;1;0;11;10;0;0;0;1;3;1;2;2;5
AG1321;english;english;1;1;1;1;1;0;1;0;0;Engelska;1;7.5;1;1;AF;ABE/Geoinformatik;(Yifang Ban);2;2;0;0;0;0;0;0;0;0;0;0;0;-1
AG1323;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;1;7.5;1;1;AF;ABE/Geoinformatik;(Takeshi Shirabe);3;1;0;1;0;0;0;0;0;0;0;0;0;-1
AG1324;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;1;9.0;1;1;AF;ABE/Geoinformatik;(Yifang Ban);3;1;0;2;1;0;0;0;0;1;0;0;0;2
AG134X;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;15.0;1;1;PF;ABE/Geoinformatik;(Takeshi Shirabe);1;1;0;9;8;0;0;0;1;2;0;2;2;5
AG1421;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Geoinformatik;(Gyözö Gidofalvi);3;1;0;6;5;0;0;0;0;2;0;1;0;4
AG1817;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);2;1;0;1;1;0;0;0;0;1;0;0;0;2
AG1818;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Milan Horemuz);3;1;0;7;6;0;0;0;0;2;1;2;1;5
AG181X;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;15.0;1;1;PF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);1;1;0;9;8;0;0;0;1;2;0;2;2;5
AG2116;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Hans Westlund);3;1;0;12;5;0;0;0;0;1;1;1;1;5
AG2126;english;english;1;1;1;1;1;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Jonathan Metzger);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2127;english;english;1;1;1;1;1;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Maria Håkansson);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2129;english;english;1;1;1;1;0;0;1;0;0;Engelska;2;15.0;1;1;AF;ABE/Urbana och regionala studier;(Maria Håkansson);4;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG212X;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Urbana och regionala studier;(Anders Karlström,Hans Westlund,Jonathan Metzger,Karin Bradley,Karolina Isaksson,Maria Håkansson,Tigran Haas,Vania Ceccato);1;1;0;9;8;0;0;0;1;2;0;2;2;5
AG2130;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Vania Ceccato);3;1;0;5;4;0;0;0;0;2;0;1;1;5
AG2134;english;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Karin Bradley);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2141;english;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Hans Westlund);3;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2142;swedish;english;1;1;1;1;1;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Jonathan Metzger);2;1;0;9;7;0;0;1;1;2;0;0;2;5
AG2143;english;english;1;1;1;1;1;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Karin Bradley);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2144;swedish;english;0;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Hans Westlund);3;0;0;9;8;0;0;0;2;1;1;3;0;4
AG2148;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Maria Håkansson);3;0;0;1;1;0;0;0;0;0;0;1;0;4
AG2150;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;15.0;1;1;AF;ABE/Hållbarhet och miljöteknik;(Henrik Ernstson);4;0;0;8;7;0;0;0;0;0;1;5;1;5
AG2151;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Urbana och regionala studier;(Tigran Haas);2;0;0;5;4;0;0;0;0;0;0;1;3;5
AG2171;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbarhet och miljöteknik;(Mattias Höjer);2;1;0;8;7;0;0;1;0;3;1;0;2;5
AG219V;swedish;NO_ENG_TEXT;1;1;0;1;0;0;0;0;0;Svenska;2;2.5;1;1;PF;ABE/Urbana och regionala studier;(Maria Håkansson);1;0;0;4;3;0;0;0;1;0;1;1;0;4
AG227U;swedish;NO_ENG_TEXT;1;1;0;0;0;0;1;0;0;Svenska;2;15.0;1;1;PF;ABE/Urbana och regionala studier;(Karolina Isaksson);2;1;0;6;5;0;0;0;1;3;1;0;0;3
AG2301;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;4.5;1;1;AF;ABE/Transport och systemanalys;(Fariya Sharmeen);2;0;0;7;6;0;0;1;0;0;0;2;1;5
AG2302;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;3.0;1;1;PF;ABE/Transport och systemanalys;(Michele Simoni);1;0;0;10;9;0;0;1;0;1;0;3;2;5
AG2411;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Takeshi Shirabe);2;1;0;7;6;0;0;0;0;2;0;0;1;5
AG2412;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Takeshi Shirabe);3;1;0;1;1;0;0;0;0;0;0;0;1;5
AG2413;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Yifang Ban);3;1;0;1;1;0;0;0;0;0;0;0;0;-1
AG2414;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Gyözö Gidofalvi);3;1;0;1;0;0;0;0;0;0;0;0;0;-1
AG2417;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Gyözö Gidofalvi);2;1;0;2;1;0;0;0;0;0;0;0;1;5
AG2421;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Yifang Ban);1;1;0;1;1;0;0;0;0;0;0;0;1;5
AG2422;english;english;1;1;1;1;1;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Takeshi Shirabe);3;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2425;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Geoinformatik;(Gyözö Gidofalvi);3;0;0;1;1;0;0;0;0;0;0;0;1;5
AG243X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Geoinformatik;(Yifang Ban);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AG2804;english;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbarhet och miljöteknik;(Göran Finnveden);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AG2806;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Hållbarhet och miljöteknik;(Göran Finnveden);3;2;0;6;4;0;0;0;0;1;0;3;0;4
AG2809;swedish;english;1;1;1;1;1;0;1;0;0;Engelska;2;15.0;1;1;AF;ABE/Hållbarhet och miljöteknik;(Sara Borgström);3;1;0;7;6;0;0;1;0;2;0;1;2;5
AG2926;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);3;1;0;7;6;0;0;0;0;2;1;1;0;4
AG2927;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);2;1;0;5;4;0;0;0;0;1;0;0;1;5
AG293X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AH101X;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;15.0;1;1;PF;ABE/Transportplanering;(Albania Nissan,Erik Jenelius,Oskar Fröidh);1;1;0;9;8;0;0;0;1;2;0;2;2;5
AH1022;swedish;NO_ENG_TEXT;1;1;0;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);2;1;0;14;7;0;0;0;2;2;0;1;0;4
AH1023;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Transport och systemanalys;(Anders Karlström);2;1;0;6;6;0;0;2;1;0;0;1;0;4
AH1025;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Transportplanering;(Erik Jenelius);2;1;0;12;10;0;0;0;7;0;1;1;1;5
AH1030;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);3;1;0;6;5;0;0;0;0;1;1;2;1;5
AH1031;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Transport och systemanalys;(Anders Karlström);2;1;0;5;4;0;0;1;0;1;1;0;1;5
AH1907;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Byggteknik och design;(Åsa Laurell Lyne);3;1;0;6;5;0;0;0;2;3;0;0;0;2
AH1908;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Byggteknik och design;(Åsa Laurell Lyne);2;1;0;3;2;0;0;0;1;1;0;0;0;2
AH2026;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Oskar Fröidh);2;0;0;10;8;0;0;0;6;1;0;1;0;4
AH2028;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Oskar Fröidh);1;0;0;6;5;0;0;0;0;2;0;0;3;5
AH2029;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Oskar Fröidh);1;0;0;8;7;0;0;0;5;2;0;0;0;2
AH2031;swedish;english;1;1;1;1;1;1;1;0;0;Svenska;2;7.5;1;1;AF;ABE/Transportplanering;(Oskar Fröidh);1;1;0;5;4;0;0;0;1;2;0;0;0;2
AH203X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Transportplanering;(Albania Nissan,Erik Jenelius);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AH204X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Transportplanering;(Albania Nissan,Erik Jenelius,Oskar Fröidh);1;1;1;9;8;0;0;0;1;2;0;2;2;5
AH2102;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);1;2;0;6;5;0;0;0;2;1;0;1;0;4
AH2170;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transport och systemanalys;(Fariya Sharmeen);2;1;0;10;9;0;0;1;0;1;0;3;2;5
AH2171;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);2;1;0;9;8;0;0;1;0;1;0;3;1;5
AH2173;english;english;1;1;1;1;1;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Erik Jenelius);2;1;0;0;0;0;0;0;0;0;0;0;0;-1
AH2174;english;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);2;0;0;0;0;0;0;0;0;0;0;0;0;-1
AH2178;swedish;english;1;1;1;1;0;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Albania Nissan);3;1;0;7;5;0;0;0;3;0;0;1;1;5
AH2179;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transportplanering;(Zhenliang Ma);3;0;0;7;5;0;0;0;1;0;1;1;2;5
AH222X;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;30.0;1;1;PF;ABE/Transport och systemanalys;(Anders Karlström,Fariya Sharmeen,Michele Simoni);1;1;1;9;8;0;0;0;1;3;0;2;1;5
AH2301;swedish;english;1;1;1;1;0;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transport och systemanalys;(Michele Simoni);2;1;0;11;10;0;0;0;2;7;0;1;0;4
AH2303;swedish;english;1;1;1;1;1;0;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Transport och systemanalys;(Fariya Sharmeen);2;1;0;10;9;0;0;0;2;3;2;1;1;5
AH2307;swedish;english;1;1;1;1;0;1;0;0;0;Engelska;2;7.5;1;1;AF;ABE/Transport och systemanalys;(Anders Karlström);2;1;0;13;12;0;0;1;1;1;1;2;5;5
AH2314;swedish;english;1;1;1;1;0;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Transport och systemanalys;(Anders Karlström);2;1;0;8;7;0;0;0;2;2;1;0;2;5
AH2915;swedish;english;1;1;1;1;1;0;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Milan Horemuz);3;1;0;7;6;0;0;0;2;0;0;1;3;5
AH2923;swedish;english;1;1;1;1;1;1;1;0;0;Engelska;2;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Milan Horemuz);2;0;0;1;0;0;0;0;0;0;0;0;0;-1
AI105X;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;15.0;1;1;PF;ABE/Fastighetsföretagande och finansiella system;(Anna Broback,Kent Eriksson);1;1;0;9;8;0;0;0;1;2;0;1;2;5
AI106V;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Annina Persson);2;0;0;3;2;0;0;0;1;0;1;0;0;3
AI106X;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;15.0;1;1;PF;ABE/Fastighetsföretagande och finansiella system;(Henry Muyingo);1;1;0;9;8;0;0;0;1;2;0;1;2;5
AI107V;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Annina Persson);2;0;0;3;2;0;0;0;1;0;1;0;0;3
AI107X;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;15.0;1;1;PF;ABE/Fastighetsföretagande och finansiella system;(Agnieszka Zalejska Jonsson,Kent Eriksson);1;1;0;9;8;0;0;0;1;2;0;1;2;5
AI108V;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;15.0;1;1;PF;ABE/Fastighetsföretagande och finansiella system;(Annina Persson);1;0;0;5;4;0;0;1;0;1;0;1;1;5
AI1108;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Åke Gunnelin);2;1;0;5;4;0;0;0;1;1;1;0;1;5
AI1125;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;9.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Anna Broback);2;1;0;4;3;0;0;0;1;1;0;1;0;4
AI1126;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Anna Broback);2;1;0;7;6;0;0;0;2;1;0;2;1;5
AI1127;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;6.0;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Agnieszka Zalejska Jonsson);2;1;0;8;7;0;0;0;3;1;0;2;1;5
AI1128;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Mats Wilhelmsson);1;1;0;10;9;0;0;0;1;2;2;1;1;5
AI1134;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Han-Suck Song);2;1;0;6;5;0;0;0;1;1;3;0;0;3
AI1141;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Kent Eriksson);2;1;0;4;3;0;0;1;2;0;0;0;0;1
AI1142;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Kent Eriksson);2;1;0;3;1;0;0;1;0;0;0;0;0;0
AI1144;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Herman Donner);2;2;0;3;2;0;0;0;1;1;0;0;0;2
AI1145;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Kent Eriksson);2;1;0;6;4;0;0;0;0;4;0;0;0;2
AI1146;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Kent Eriksson);2;1;0;6;4;0;0;0;1;2;0;1;0;4
AI1147;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Sviatlana Engerstam);3;1;0;7;6;0;0;0;0;1;2;0;3;5
AI1148;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Sviatlana Engerstam);3;1;0;8;7;0;0;0;1;1;2;0;3;5
AI1149;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;6.0;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Huaan Fan);2;0;0;5;4;0;0;0;0;1;1;2;0;4
AI1170;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Anna Broback);3;1;0;3;2;0;0;0;1;1;0;0;0;2
AI1171;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Anna Broback);3;1;0;5;4;0;0;0;3;1;0;0;0;2
AI1172;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Annina Persson,Björn Berggren);2;1;0;3;2;0;0;0;1;0;1;0;0;3
AI1173;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Annina Persson);2;1;0;3;2;0;0;0;1;0;1;0;0;3
AI1174;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Henry Muyingo);1;1;0;3;2;0;0;0;1;1;0;0;0;2
AI1175;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Bertram Steininger);2;1;0;5;4;0;0;1;0;2;0;1;0;4
AI1177;swedish;english;1;1;1;1;0;1;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsekonomi och finans;(Bertram Steininger);2;1;0;5;4;0;0;0;0;1;1;2;0;4
AI1178;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;6.0;1;1;AF;ABE/Fastighetsekonomi och finans;(Han-Suck Song);2;1;0;5;4;0;0;0;0;0;2;2;0;4
AI1179;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Fastighetsföretagande och finansiella system;(Henry Muyingo);1;0;0;3;2;0;0;0;1;1;0;0;0;2
AI117U;swedish;english;1;1;1;1;0;0;0;0;0;Svenska;1;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Jonny Flodin);2;1;0;5;3;0;0;0;1;1;0;1;0;4
AI118U;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;PF;ABE/Fastighetsekonomi och finans;(Sviatlana Engerstam);2;1;0;8;6;0;0;0;0;4;0;0;0;2
AI1509;swedish;english;1;1;1;1;0;1;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Jonny Flodin);3;2;0;4;2;0;0;1;0;0;0;1;0;4
AI1512;swedish;english;1;1;1;1;0;0;1;0;0;Svenska;1;7.5;1;1;AF;ABE/Lantmäteri – fastighetsvetenskap och geodesi;(Annina Persson);1;1;0;5;3;0;0;1;0;0;0;2;0;4
